"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"22",0.0853182983119041,0.219659014372155,0.0446683533955365,0.924126671161503,0.344996225088835,0.632295314688236,0.386902733473107,0.385180607438087,0.936465257545933,0.0317026122938842
"23",0.881760682910681,0.0956017991993576,0.140945068094879,0.0340349180623889,0.657645701430738,0.709019402740523,0.565561832627282,0.178115251241252,0.574142211815342,0.9534839943517
"24",0.0912836350034922,0.0858631036244333,0.622911516809836,0.598797641228884,0.543018013704568,0.140952628338709,0.0529984328895807,0.5443994065281,0.97275272058323,0.195889343507588
"25",0.355875725392252,0.444843585602939,0.65319909946993,0.36022750637494,0.723598913755268,0.346687793731689,0.95939648966305,0.0622070268727839,0.191867387387902,0.14868191932328
"26",0.947740132687613,0.630541304824874,0.485349329886958,0.29751547658816,0.598721354501322,0.410774806747213,0.732661631191149,0.16924760164693,0.252319250255823,0.88711858401075
"27",0.704474402125925,0.909727868624032,0.701588876079768,0.428881684551015,0.456797108054161,0.888833608478308,0.227988589555025,0.775519045768306,0.833490549121052,0.774475986370817
"28",0.596887440886348,0.206228208262473,0.627774680731818,0.0639192054513842,0.426918685436249,0.212130008498207,0.223446094430983,0.571579651907086,0.0661063238512725,0.511062182951719
"29",0.267693789210171,0.0342738532926887,0.360995131544769,0.292941061314195,0.964934164192528,0.977239271858707,0.252744565950707,0.698110922705382,0.857123661553487,0.905926977517083
"30",0.373924856074154,0.126774539938197,0.748017433099449,0.659820578061044,0.519685548963025,0.908774992916733,0.417448735330254,0.460065173218027,0.328392777126282,0.588189927861094
"31",0.96253523696214,0.156546514015645,0.612084842287004,0.168731891317293,0.167611586395651,0.935406864387915,0.451975862728432,0.0881935907527804,0.744889291003346,0.435291685396805
"32",0.30458879773505,0.167439206270501,0.490023525897413,0.575980320805684,0.943186653545126,0.99144072085619,0.0886884343344718,0.379030295182019,0.227637086994946,0.841352474410087
"33",0.542455349816009,0.674630043562502,0.359191334107891,0.636144722579047,0.875978824216872,0.25782796763815,0.140283851185814,0.536592881195247,0.485321964137256,0.361434835940599
"34",0.0178057877346873,0.152459190227091,0.240669664926827,0.515789694851264,0.411139233736321,0.201635343022645,0.192374124890193,0.915368790971115,0.759580410085618,0.662743483437225
"35",0.338998625520617,0.243631541263312,0.708242195658386,0.188273448497057,0.812100521987304,0.828829960431904,0.521632697666064,0.247034889413044,0.334412904921919,0.354352258844301
"36",0.519717778777704,0.722274600993842,0.594214485026896,0.29563824669458,0.486771956784651,0.00489239068701863,0.762318651424721,0.367472294019535,0.305053442716599,0.956209017662331
"37",0.123479606816545,0.19319661706686,0.159826645627618,0.803368471795693,0.693035580450669,0.215522495564073,0.970700565259904,0.762537831440568,0.364757988601923,0.448251576861367
"38",0.926848212489858,0.433551586931571,0.656268931692466,0.484687162330374,0.703572075814009,0.549957835115492,0.566690590698272,0.34804812213406,0.996653166599572,0.594444680958986
"39",0.498292643809691,0.796425417531282,0.954835847485811,0.998711390886456,0.237384096253663,0.353472131770104,0.42578140902333,0.249202628619969,0.985714222304523,0.754982589976862
"40",0.556825052946806,0.649480629945174,0.971594678005204,0.300974938552827,0.272762751672417,0.795412563486025,0.666280092205852,0.0632672675419599,0.98528844024986,0.730758416932076
"41",0.0948943051043898,0.522646557539701,0.746545837726444,0.22340937401168,0.422022136859596,0.196221149992198,0.00955429207533598,0.452143566682935,0.343638433376327,0.888442720752209
"42",0.110934266587719,0.363520638085902,0.0573480683378875,0.134253223892301,0.697014463599771,0.605605485383421,0.756965374806896,0.0165974334813654,0.466376842698082,0.957501193042845
"43",0.0593368581030518,0.7200512427371,0.753962535876781,0.318616007454693,0.56286742258817,0.136184348259121,0.569189034868032,0.479902740335092,0.420224725035951,0.404013409046456
"44",0.948444944806397,0.0106525286100805,0.926462780451402,0.159884008578956,0.848933749133721,0.630823404761031,0.553471227642149,0.0536716666538268,0.0758699297439307,0.170901432866231
"45",0.435654738219455,0.300569359213114,0.316265591885895,0.0020724474452436,0.630056351190433,0.79339452763088,0.931533293332905,0.0260777797084302,0.342401387868449,0.590721884509549
"46",0.12381290178746,0.445679752388969,0.0610044251661748,0.20854434161447,0.00691276439465582,0.0872359748464078,0.652233998989686,0.878842367790639,0.976717771496624,0.023439829936251
"47",0.567824678495526,0.888374857371673,0.607675170758739,0.558018519310281,0.697484498377889,0.582094959681854,0.0661745676770806,0.517678505508229,0.237476873910055,0.637845142511651
"48",0.62228844105266,0.527196316514164,0.874047737801448,0.474248714279383,0.225752073340118,0.584983981447294,0.862623052438721,0.500108906533569,0.239371895091608,0.445267524104565
"49",0.973787199473009,0.313187394291162,0.586410220712423,0.354655886534601,0.88335996447131,0.504955605603755,0.0314054375048727,0.392140562878922,0.0783890543971211,0.808481250423938
"50",0.728098258608952,0.242171121062711,0.989879711298272,0.930972544709221,0.426577277015895,0.991724772844464,0.129226668504998,0.613576614530757,0.687090643914416,0.385870638070628
"51",0.660953210666776,0.611286720260978,0.664009055588394,0.506605275906622,0.359296934679151,0.141417797887698,0.418758316896856,0.527756976196542,0.255680803675205,0.902767344610766
"52",0.395068309269845,0.278096289141104,0.134589083725587,0.69439216516912,0.863065911689773,0.3210958102718,0.656441713916138,0.73227964155376,0.0609390444587916,0.317196003859863
"53",0.694311088416725,0.915248797507957,0.343700445024297,0.538030012976378,0.942955683683977,0.033872093539685,0.851398796774447,0.451304952148348,0.416314487811178,0.987389664165676
"54",0.564467328367755,0.223124079173431,0.35772952158004,0.6879925893154,0.0272628844249994,0.944271494168788,0.0588590502738953,0.469820843776688,0.985526430653408,0.8538422586862
"55",0.362047345843166,0.821325390832499,0.0763610613066703,0.839587124297395,0.239562652772292,0.643756869481876,0.646798090310767,0.846507817739621,0.513944574864581,0.120870663085952
"56",0.388144944794476,0.271870553260669,0.125714718131348,0.197957162745297,0.429708638694137,0.52468177373521,0.519879793282598,0.144606687827036,0.134512311546132,0.315562455449253
"57",0.746996167115867,0.266714835772291,0.332583864685148,0.332766301929951,0.686189383501187,0.363059374969453,0.935803561937064,0.919508152874187,0.01839713845402,0.276632805820554
"58",0.500204690732062,0.0249140276573598,0.552009695209563,0.641716873040423,0.333287163870409,0.439601676072925,0.671461289282888,0.568371106404811,0.569184323074296,0.55839593638666
"59",0.999288976658136,0.336560592753813,0.148892742581666,0.265418535564095,0.220481347758323,0.86500750342384,0.245342774083838,0.497226649429649,0.349281542003155,0.207407841691747
"60",0.0830155515577644,0.522332382854074,0.325363556155935,0.564759762724862,0.591309973038733,0.778435054700822,0.208763990551233,0.27203556173481,0.554492480354384,0.182933943113312
"61",0.963300409493968,0.600065591279417,0.691475964849815,0.512821646407247,0.559538833331317,0.263850104762241,0.632612674031407,0.808585413265973,0.733980024699122,0.492124295560643
"62",0.226685234345496,0.67113362508826,0.0708952071145177,0.0609660386107862,0.565701255109161,0.124288561986759,0.11569444835186,0.766631392762065,0.708282728213817,0.782022589351982
"63",0.546917730709538,0.111609416548163,0.354370819171891,0.0869798434432596,0.824612291995436,0.542361813830212,0.988634462002665,0.339728393824771,0.0075276514980942,0.009376599220559
"64",0.868809294886887,0.361803471343592,0.493318287655711,0.645931449253112,0.794307510834187,0.513604521052912,0.101528020575643,0.13861601264216,0.874130378942937,0.821441755630076
"65",0.632944699609652,0.422165619209409,0.16669737547636,0.502430452499539,0.558964336290956,0.21173624205403,0.205730252433568,0.44548705057241,0.707906007999554,0.743580964393914
"66",0.144586401293054,0.540717588039115,0.0754035501740873,0.160139437299222,0.496523934649304,0.604226008988917,0.408542568329722,0.582169167231768,0.803998420014977,0.49443749175407
"67",0.616342627909034,0.679613288957626,0.293938965070993,0.546458459692076,0.0847972391638905,0.370636434527114,0.526393428444862,0.914335042471066,0.858476465335116,0.0389940838795155
"68",0.495405301917344,0.771909476257861,0.87527772737667,0.139804954640567,0.44032397121191,0.2265007593669,0.580967682879418,0.634675552835688,0.897625223267823,0.540761037962511
"69",0.703549061203375,0.728899447014555,0.334288756595924,0.238251114496961,0.0711074562277645,0.812481300439686,0.642069948837161,0.312190812081099,0.998865634668618,0.0525664463639259
"70",0.118874052772298,0.266874194843695,0.470574686769396,0.0170642761513591,0.655709028011188,0.929232043679804,0.456447935663164,0.741498660761863,0.752743535675108,0.555738765047863
"71",0.291344863828272,0.411328479647636,0.281519162934273,0.424221233930439,0.293116140877828,0.127138227457181,0.808975379448384,0.355498412624002,0.106137350667268,0.237821072572842
"72",0.450732279103249,0.199073248077184,0.255594499642029,0.566072087967768,0.535776293138042,0.198635482694954,0.639849458122626,0.437645066762343,0.572064130334184,0.93318138201721
"73",0.976946156471968,0.718769162660465,0.0850968502927572,0.42821250949055,0.688324819784611,0.915655933087692,0.453357216902077,0.0203133334871382,0.0420045380014926,0.708849536487833
"74",0.508183997124434,0.142420141026378,0.78053498105146,0.166760053718463,0.418820719467476,0.897892518201843,0.164570240303874,0.410940885776654,0.948521116748452,0.321012056432664
"75",0.643136217258871,0.51950603723526,0.177104787202552,0.174548528622836,0.0662661658134311,0.999495307682082,0.72488559782505,0.0507086517754942,0.936211454682052,0.027697006938979
"76",0.345480666263029,0.16710720770061,0.405532484874129,0.787988820113242,0.266162880696356,0.535905400058255,0.132996210129932,0.037883223965764,0.577033475507051,0.762316070031375
"77",0.00939077092334628,0.0160684334114194,0.00516658229753375,0.332341964589432,0.591822592308745,0.64136435627006,0.8452479459811,0.328178934752941,0.104331673588604,0.911809018114582
"78",0.0625185335520655,0.0166365832556039,0.10837325360626,0.109623656840995,0.36246221489273,0.812583614839241,0.905703001888469,0.958898900775239,0.369674144079909,0.484388383338228
"79",0.97387891379185,0.0496166169177741,0.0176732921972871,0.928430854110047,0.665660461178049,0.420678299851716,0.394912028918043,0.264548540581018,0.952533213654533,0.393565229140222
"80",0.995943672722206,0.788842933252454,0.849487630883232,0.119870469439775,0.387330026365817,0.441409713122994,0.985320757143199,0.623316077515483,0.0270099551416934,0.124114918056875
"81",0.643471457296982,0.048731270711869,0.147553447401151,0.45947327837348,0.616059709805995,0.380647185491398,0.949140310287476,0.951154444832355,0.405488673597574,0.113423635950312
"82",0.708198965294287,0.112995733972639,0.232349487254396,0.361842781072482,0.822327258763835,0.962741320952773,0.474642865592614,0.44184028566815,0.990459841443226,0.997908867895603
"83",0.63078311807476,0.548600213136524,0.303578546270728,0.066671654349193,0.492617032025009,0.388208275893703,0.784146331716329,0.329834891948849,0.77601038152352,0.644565404392779
"84",0.14329486922361,0.95934018609114,0.999504757812247,0.438003147486597,0.105342034716159,0.471566151129082,0.471251275623217,0.0531307754572481,0.355989244300872,0.540110638365149
"85",0.382873351918533,0.74554571416229,0.378166196867824,0.75065110088326,0.719007137231529,0.400368076516315,0.217436794191599,0.991410188842565,0.0307388640940189,0.883002235088497
"86",0.151735910680145,0.635589823592454,0.183236117940396,0.260740216588601,0.252757357433438,0.73914268007502,0.94378166156821,0.543350857449695,0.500334805576131,0.550641322275624
"87",0.543336620787159,0.151549765840173,0.229754687519744,0.699116243747994,0.828400150872767,0.356277341255918,0.873287291033193,0.424279202939942,0.314636878436431,0.708945654798299
"88",0.760022961301729,0.859151428099722,0.460826450260356,0.162910975748673,0.158024372998625,0.141749720554799,0.161010714480653,0.710371390916407,0.318607707042247,0.267845925642177
"89",0.913843036396429,0.110515999142081,0.158809074666351,0.731739606941119,0.149568084161729,0.337995190871879,0.0701097890269011,0.843328304588795,0.345808742335066,0.0887417348567396
"90",0.576221112161875,0.510521033778787,0.647437341976911,0.965581604512408,0.221420238027349,0.69931622594595,0.548083683243021,0.229363894322887,0.140038297278807,0.571486313594505
"91",0.252492551226169,0.149772261967883,0.301011845702305,0.0406573868822306,0.704765569418669,0.880995603743941,0.487747521605343,0.0208705181721598,0.0338592831976712,0.114723886130378
"92",0.301185417221859,0.101095028221607,0.214145774021745,0.962309303926304,0.935722487280145,0.261692413827404,0.275471725733951,0.639250746695325,0.333148344419897,0.795110168401152
"93",0.600257020909339,0.384473129408434,0.755858813179657,0.135239081224427,0.841716396156698,0.593870946904644,0.355830150423571,0.306981825502589,0.0683947941288352,0.807774228975177
"94",0.0586859150789678,0.648130167508498,0.978586059762165,0.506773050641641,0.162544956197962,0.383576528867707,0.891554554225877,0.145616930443794,0.567699846578762,0.205615436658263
"95",0.669786287238821,0.0784823966678232,0.0145308398641646,0.28849493060261,0.0449317935854197,0.460299120750278,0.777730420231819,0.514106915565208,0.216701575089246,0.627298280363902
"96",0.0421494927722961,0.542039262130857,0.484758935635909,0.404744589002803,0.0924661639146507,0.264117436250672,0.940223375800997,0.228781024459749,0.346424040617421,0.715381856542081
"97",0.35004047001712,0.642623321851715,0.744391774060205,0.871011625509709,0.527640684507787,0.206208714516833,0.71721268654801,0.0291509232483804,0.470530958613381,0.03396998019889
"98",0.774300030199811,0.551838093670085,0.054239286808297,0.894763342570513,0.0113567300140858,0.877580638509244,0.391567329410464,0.0320599018596113,0.625626550987363,0.997578317299485
"99",0.641197820194066,0.841008960269392,0.798520480515435,0.872813223395497,0.211809224216267,0.429119897307828,0.19577163644135,0.975258188787848,0.781606124015525,0.82100919354707
"100",0.787344833835959,0.491017800755799,0.111493515549228,0.529317182023078,0.467065040720627,0.365339470328763,0.990245174849406,0.0319159775972366,0.393656440544873,0.391046043485403
"101",0.102357981028035,0.0887712903786451,0.12706181476824,0.361356461886317,0.490459932712838,0.864601399749517,0.351852237945423,0.451340461848304,0.374204993015155,0.968133545015007
"102",0.167392426170409,0.632926096208394,0.845443874597549,0.0618582204915583,0.685631341300905,0.755414116661996,0.219037902541459,0.83876448427327,0.602434559026733,0.225865768035874
"103",0.727498762775213,0.526944804703817,0.042178162606433,0.188394003082067,0.181765459477901,0.411143212812021,0.271150655345991,0.984937229659408,0.0615351640153676,0.520484509412199
"104",0.45334975165315,0.794391984352842,0.490210479358211,0.586210952838883,0.892425937578082,0.181237287120894,0.420930871972814,0.417172225657851,0.980894457781687,0.032486115116626
"105",0.587344315368682,0.313897436950356,0.492118667811155,0.29080283571966,0.657826022943482,0.981446054996923,0.0990698996465653,0.727532908320427,0.0545467610936612,0.381606861017644
"106",0.674344261875376,0.975863310974091,0.666217483347282,0.725973916472867,0.305905059911311,0.702669445425272,0.916436049854383,0.67463284288533,0.246102303033695,0.928258136613294
"107",0.170056005241349,0.741601557005197,0.202170616015792,0.847657204139978,0.44865134335123,0.448967612348497,0.087887289468199,0.692012527491897,0.548311169724911,0.990671579958871
"108",0.304671905469149,0.320183319970965,0.780115169705823,0.0774392769671977,0.300611863611266,0.297109812730923,0.833318817196414,0.0419021027628332,0.176206733100116,0.697478889953345
"109",0.734494698001072,0.562168837757781,0.834146358538419,0.0507635208778083,0.963873679982498,0.538060175720602,0.34877881873399,0.718250001547858,0.80415390082635,0.360305137000978
"110",0.051505591487512,0.943174591520801,0.887633176287636,0.762488400097936,0.134054106893018,0.000295286066830158,0.424329274799675,0.344807245302945,0.421389930183068,0.272303753998131
"111",0.731115896720439,0.0362014851998538,0.928520704386756,0.854988863691688,0.915436670649797,0.625792430480942,0.0550925901625305,0.487431657733396,0.556990472832695,0.946968447649851
"112",0.0951211960054934,0.587473364546895,0.750907112145796,0.306331079686061,0.906401313142851,0.956184705486521,0.789231308037415,0.976545170415193,0.104762537870556,0.472681143321097
"113",0.927753931377083,0.682825398631394,0.580727915512398,0.246589851099998,0.947003269335255,0.160575285553932,0.27034961944446,0.368204621132463,0.822298682294786,0.216423754114658
"114",0.864874114049599,0.674944615690038,0.603931482182816,0.0963786311913282,0.660680931992829,0.485603300156072,0.275364817585796,0.841048806440085,0.357729421462864,0.547882360173389
"115",0.57648385874927,0.587705551180989,0.448239440564066,0.169600669527426,0.0615032883360982,0.579851662507281,0.482479419792071,0.949846208794042,0.153914458118379,0.68614438874647
"116",0.0725198504514992,0.295212482567877,0.888882976258174,0.534937539603561,0.695206497097388,0.0836288370192051,0.792379575781524,0.985700821969658,0.238105754135177,0.758457523304969
"117",0.186677780235186,0.139859596965834,0.714988738764077,0.898760311305523,0.0738804021384567,0.30959213594906,0.163243430666625,0.710187267512083,0.884314633905888,0.392123476834968
"118",0.0516569679602981,0.853267864091322,0.384271305985749,0.322792016668245,0.902448539389297,0.977560752304271,0.51479636086151,0.996856238460168,0.160237091826275,0.556694481289014
"119",0.241735939634964,0.997131038689986,0.996074728667736,0.140420658281073,0.254430855857208,0.216690955450758,0.27295178710483,0.618148629553616,0.1914616166614,0.153223176952451
"120",0.907294443342835,0.811687918845564,0.117744395276532,0.14862097427249,0.297226133523509,0.0713753486052155,0.674998420989141,0.400741243036464,0.917687922250479,0.108184059150517
"121",0.651694854488596,0.835952430730686,0.989000991918147,0.370603190036491,0.561112130992115,0.0320552019402385,0.538562040310353,0.921282503986731,0.769406958250329,0.219569192966446
"122",0.571168433409184,0.805528205120936,0.128678904147819,0.230894383974373,0.848575213225558,0.39759742631577,0.0291803108993918,0.0526068571489304,0.153432682855055,0.353457072516903
"123",0.848900320474058,0.972255076747388,0.362767117330804,0.955459803109989,0.400089273462072,0.091184375109151,0.822595929959789,0.416441333247349,0.511963554890826,0.834030511323363
"124",0.823440833250061,0.959609177429229,0.404302226845175,0.205232609063387,0.27329948078841,0.581116040237248,0.620920093730092,0.222564713330939,0.0106320788618177,0.898412956623361
"125",0.121735414257273,0.870950536103919,0.00648258975706995,0.264414906734601,0.708872837712988,0.207761457655579,0.173843146301806,0.459113419288769,0.724289212841541,0.205324785318226
"126",0.395433048484847,0.682358964113519,0.635981949744746,0.503714523743838,0.35389092634432,0.646347167436033,0.600104501238093,0.802871836349368,0.950623722048476,0.381704510888085
"127",0.735105302650481,0.128522084094584,0.286512716906145,0.0195765891112387,0.675507969688624,0.367603665217757,0.442036293447018,0.642678361618891,0.275173203786835,0.529825265984982
"128",0.24886083882302,0.507266046712175,0.687474986538291,0.899911118438467,0.157853973098099,0.951185540994629,0.765989255392924,0.424426668556407,0.367319666547701,0.498198510380462
"129",0.415831311140209,0.76393930404447,0.797709763050079,0.307614300632849,0.718309181043878,0.00241061742417514,0.0460686760488898,0.0631999257020652,0.0774897637311369,0.792262231465429
"130",0.021657771198079,0.228134483098984,0.76774260494858,0.844635479617864,0.294488141778857,0.983587838942185,0.0569069797638804,0.320622363360599,0.159681099001318,0.48695598077029
"131",0.931965514784679,0.714384877122939,0.343855904880911,0.61938606784679,0.819186357781291,0.334908714983612,0.971599165350199,0.228363766800612,0.588400350185111,0.38390557281673
"132",0.218670781701803,0.159791717072949,0.776420319918543,0.511885710991919,0.900474584195763,0.565239096526057,0.152355144033208,0.0399903522338718,0.909309259383008,0.355156826321036
"133",0.493660141946748,0.88205227185972,0.30033644544892,0.918396971421316,0.612856759224087,0.676470989827067,0.340445053996518,0.466923668747768,0.465933108469471,0.173202015925199
"134",0.175225399434566,0.531331904698163,0.0702890956308693,0.724510674597695,0.62994742533192,0.618636667728424,0.850129506550729,0.910581373143941,0.462951920228079,0.690501951146871
"135",0.408556140726432,0.12560794618912,0.956168453674763,0.161994032561779,0.772666609846056,0.285207803826779,0.0390898245386779,0.95689600892365,0.297605206025764,0.0403668449725956
"136",0.348456419538707,0.0692123726475984,0.593284314498305,0.0950997106265277,0.774068304337561,0.375122921075672,0.143656495260075,0.96319108363241,0.996705809840932,0.223737622378394
"137",0.731750827515498,0.978532283101231,0.678350776899606,0.968614117009565,0.0283923223614693,0.0271775692235678,0.0107635536696762,0.737103886902332,0.189570381073281,0.43189894175157
"138",0.766175873344764,0.86840916541405,0.00309696770273149,0.346567618660629,0.0101028855424374,0.523717938922346,0.786412839312106,0.724202295998111,0.761143161915243,0.272421370493248
"139",0.63162241387181,0.815408102003857,0.551784722134471,0.0941131948493421,0.417977093718946,0.316316140117124,0.759737181244418,0.198766533052549,0.892957208678126,0.21592449885793
"140",0.0681559268850833,0.442013236461207,0.396009718766436,0.795566466171294,0.801211251877248,0.267538525862619,0.188337041297927,0.619167843833566,0.455704875756055,0.611866516061127
"141",0.939852601150051,0.203034259611741,0.797007882967591,0.578836899017915,0.471965011209249,0.428755020489916,0.994117451366037,0.449459288967773,0.184699753066525,0.558338599978015
"142",0.404894333798438,0.233373160706833,0.193089606240392,0.561721004312858,0.380296127637848,0.00549979438073933,0.927817428018898,0.253661418799311,0.781198914162815,0.518228290602565
"143",0.412329247687012,0.281074254075065,0.955196002498269,0.477874550037086,0.308200964238495,0.609813088085502,0.437113935593516,0.300912281498313,0.278707893332466,0.478108891751617
"144",0.63449541060254,0.939071986591443,0.848477134713903,0.23488315124996,0.340881117852405,0.355789552908391,0.311854792525992,0.81237128842622,0.49599061650224,0.241884153336287
"145",0.606139518553391,0.448749450501055,0.679929673671722,0.702563260216266,0.927103607682511,0.359010743675753,0.424192724516615,0.987570956116542,0.971943403361365,0.895433079451323
"146",0.897811188595369,0.739465531660244,0.735740847419947,0.665841198293492,0.892987246159464,0.630886856932193,0.35615350981243,0.705488287610933,0.613062816904858,0.307312441291288
"147",0.766203523846343,0.727254379307851,0.999752544332296,0.794214601861313,0.560794013086706,0.398127637337893,0.332881927490234,0.623894263990223,0.795966483652592,0.318952241679654
"148",0.00485429749824107,0.147788408445194,0.667642107931897,0.223887469386682,0.916300137061626,0.198696887353435,0.369189016520977,0.663433134788647,0.888417478650808,0.21590827126056
"149",0.954268183326349,0.844387297518551,0.294405258027837,0.304704244248569,0.218837288673967,0.709819363895804,0.444596091518179,0.98380381334573,0.850669474573806,0.320043104933575
"150",0.482254644390196,0.78781936573796,0.434628920163959,0.896329262526706,0.508263072231784,0.988475882913917,0.519875032361597,0.56689254171215,0.54429909447208,0.400041913380846
"151",0.296911904588342,0.455574612831697,0.183137464337051,0.991997321834788,0.338668287266046,0.928687297040597,0.495391426375136,0.0742818342987448,0.383686291286722,0.961633886676282
"152",0.631801892537624,0.526621001074091,0.258123256033286,0.590615334454924,0.325009112711996,0.0676830466836691,0.740385510725901,0.830685505177826,0.345241732662544,0.485344040440395
"153",0.052005510777235,0.0857838613446802,0.339898206060752,0.0424939100630581,0.784788505872712,0.0666069043800235,0.379429357126355,0.0373358663637191,0.898123084334657,0.983335890108719
"154",0.850114449160174,0.772308280458674,0.750307921785861,0.276749874697998,0.20146084506996,0.864003460621461,0.443406639853492,0.27312562498264,0.437580695841461,0.767943911487237
"155",0.915852678706869,0.682172137545422,0.879953293595463,0.891130682313815,0.819169905036688,0.412226165411994,0.63592142960988,0.114503463730216,0.907124549383298,0.627284618793055
"156",0.480648609809577,0.40958877443336,0.98084367858246,0.378019946161658,0.916564098093659,0.364408034365624,0.194529526634142,0.635899249231443,0.515860662329942,0.74698429973796
"157",0.892902794294059,0.457062609028071,0.0470596740487963,0.570982116740197,0.424290330382064,0.979014680720866,0.153872038703412,0.859887950588018,0.834968847222626,0.972195005975664
"158",0.17634537210688,0.175697165541351,0.905939929187298,0.730184955289587,0.0178630519658327,0.0784706564154476,0.784327620174736,0.9258694765158,0.551028347341344,0.0317837167531252
"159",0.21971678500995,0.596267960965633,0.52036667172797,0.876762403175235,0.255208264337853,0.9889768618159,0.175269744591787,0.947804677300155,0.432108937995508,0.0561397660057992
"160",0.0249503504019231,0.770490976981819,0.344447111012414,0.492093721171841,0.140401043696329,0.877261677756906,0.153773820959032,0.0939903021790087,0.113527348032221,0.14460818679072
"161",0.590401290450245,0.959335193037987,0.103469352936372,0.502325048670173,0.799051505280659,0.974583631381392,0.766325082397088,0.36236358480528,0.73816647939384,0.554258312098682
"162",0.268570626853034,0.654844211181626,0.0977019930724055,0.785925907082856,0.796219078125432,0.975510523188859,0.0338106891140342,0.10831324569881,0.999750176910311,0.318029373884201
"163",0.321074548643082,0.870700527215376,0.262438827427104,0.0177015131339431,0.280337920179591,0.378958596615121,0.316355049610138,0.947492880513892,0.222037936095148,0.00948003842495382
"164",0.245579898823053,0.121276144869626,0.177850851323456,0.908667474752292,0.189048102591187,0.168090773513541,0.525545787299052,0.991895718965679,0.663475065026432,0.395632887259126
"165",0.251794787123799,0.365065988851711,0.730920288013294,0.280118677765131,0.311429480556399,0.472328492905945,0.890426236670464,0.438087814254686,0.902057925239205,0.961224205093458
